"Id","Type","Zone","LotArea","LotConfig","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtRating","BsmtSF","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualSF","LivAreaSF","FullBath","HalfBath","Bedrooms","Kitchen","KitchenQual","TotRms","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PoolArea","MoSold","YrSold","SaleCondition","SalePrice"
1236,70,"RL",13132,"Inside","1Fam","2Story",5,5,1914,1950,"Gable","TA","TA","BrkTil","Gd","TA","Mn","Unf",0,"Y",892,892,0,1784,1,1,4,1,"TA",9,"Typ",0,NA,"Detchd",1914,"Unf",1,180,"Fa","Fa",0,7,2006,"Normal",138887
967,50,"RL",9600,"Inside","1Fam","1.5Sto",5,7,1940,1950,"Gable","Gd","Gd","BrkTil","TA","Fa","No","LwQ",428,"Y",976,332,0,1308,1,1,2,1,"TA",7,"Min",2,"TA","Detchd",1940,"Unf",1,256,"TA","TA",0,6,2009,"Normal",160000
769,20,"RL",9100,"Inside","1Fam","1Story",7,5,2004,2005,"Hip","Gd","TA","PConc","Gd","TA","No","GLQ",24,"Y",1836,0,0,1836,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,484,"TA","TA",0,10,2006,"Normal",216837
1377,30,"RL",6292,"Inside","1Fam","1Story",6,5,1930,1950,"Gable","TA","TA","BrkTil","Gd","TA","Mn","LwQ",384,"N",790,0,0,790,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1925,"Unf",1,160,"Fa","TA",0,4,2008,"Normal",91000
1252,120,"RL",3136,"Corner","TwnhsE","1Story",7,5,2003,2003,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1405,0,0,1405,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"RFn",2,478,"TA","TA",0,3,2006,"Normal",171750
1181,60,"RL",11170,"Corner","1Fam","2Story",7,5,1990,1991,"Gable","TA","TA","BrkTil","Gd","TA","No","LwQ",1216,"Y",1298,1216,0,2514,2,1,4,1,"TA",8,"Typ",0,NA,"Attchd",1990,"Fin",2,693,"TA","TA",0,4,2006,"Normal",250000
1428,50,"RL",10930,"Inside","1Fam","1.5Sto",5,6,1945,1950,"Gable","TA","TA","CBlock","TA","TA","No","BLQ",580,"Y",1048,510,0,1558,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1962,"Unf",1,288,"TA","TA",0,4,2008,"Normal",140000
1083,20,"RL",8749,"Inside","1Fam","1Story",7,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1459,0,0,1459,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",2,527,"TA","TA",0,9,2007,"Normal",192000
128,45,"RM",4388,"Inside","1Fam","1.5Sto",5,7,1930,1950,"Gable","TA","Gd","BrkTil","TA","TA","No","LwQ",116,"Y",840,0,0,840,1,0,3,1,"TA",5,"Typ",1,"TA",NA,NA,NA,0,0,NA,NA,0,6,2007,"Normal",87000
1350,70,"RM",5250,"Inside","1Fam","2Story",8,5,1872,1987,"Gable","TA","Gd","BrkTil","TA","Fa","No","LwQ",259,"N",938,1215,205,2358,2,0,4,1,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,12,2008,"Normal",122000
1055,60,"RL",11367,"Corner","1Fam","2Story",8,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA","Mn","GLQ",932,"Y",1091,898,0,1989,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,586,"TA","TA",0,11,2006,"Normal",255000
680,20,"RL",9945,"Inside","1Fam","1Story",5,5,1961,1961,"Hip","TA","TA","CBlock","TA","TA","No","LwQ",827,"Y",988,0,0,988,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1963,"Unf",2,572,"TA","TA",0,10,2007,"Normal",128500
84,20,"RL",8892,"Inside","1Fam","1Story",5,5,1960,1960,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",1065,0,0,1065,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1974,"Unf",2,461,"TA","TA",0,7,2007,"Normal",126500
536,190,"RL",7000,"Inside","Duplex","2Story",5,7,1910,1991,"Gable","TA","TA","CBlock","Gd","TA","Gd","GLQ",969,"Y",820,527,0,1347,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,1,2008,"Normal",107500
702,20,"RL",9600,"Inside","1Fam","1Story",7,5,1969,1969,"Hip","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",1164,0,0,1164,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1969,"Unf",2,528,"TA","TA",0,7,2006,"Normal",140000
1097,70,"RM",6882,"Inside","1Fam","2Story",6,7,1914,2006,"Gable","TA","TA","PConc","TA","TA","No","Unf",0,"Y",773,582,0,1355,1,1,3,1,"Gd",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,3,2007,"Normal",127000
393,20,"RL",8339,"Inside","1Fam","1Story",5,7,1959,1959,"Gable","TA","TA","BrkTil",NA,NA,NA,NA,0,"Y",882,0,0,882,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1959,"RFn",1,294,"TA","TA",0,7,2007,"Normal",106500
224,20,"RL",10500,"FR2","1Fam","1Story",4,6,1971,1971,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",524,"Y",864,0,0,864,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1989,"Unf",2,576,"TA","TA",0,3,2009,"Abnorml",97000
729,90,"RL",11475,"Corner","Duplex","1Story",5,5,1958,1958,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",1776,0,0,1776,2,0,4,2,"TA",9,"Typ",0,NA,"Detchd",1968,"Unf",3,888,"TA","TA",0,7,2009,"Abnorml",110000
24,120,"RM",4224,"Inside","TwnhsE","1Story",5,7,1976,1976,"Gable","TA","TA","PConc","Gd","TA","No","GLQ",840,"Y",1060,0,0,1060,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1976,"Unf",2,572,"TA","TA",0,6,2007,"Normal",129900
865,20,"FV",8640,"Inside","1Fam","1Story",7,5,2007,2008,"Gable","Gd","TA","PConc","Ex","TA","No","Unf",0,"Y",1372,0,0,1372,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2008,"Fin",2,529,"TA","TA",0,5,2008,"Abnorml",250580
1451,90,"RL",9000,"FR2","Duplex","2Story",5,5,1974,1974,"Gable","TA","TA","CBlock","Gd","TA","No","Unf",0,"Y",896,896,0,1792,2,2,4,2,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,9,2009,"Normal",136000
1198,75,"RM",8850,"Corner","1Fam","2.5Sto",7,6,1916,1950,"Gable","TA","TA","BrkTil","TA","TA","No","Unf",0,"Y",815,875,0,1690,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1916,"Unf",1,225,"TA","TA",0,7,2006,"Normal",144000
471,120,"RL",6820,"Corner","TwnhsE","1Story",8,5,1985,1985,"Gable","Gd","TA","PConc","Gd","TA","Av","GLQ",368,"Y",1502,0,0,1502,1,1,1,1,"Gd",4,"Typ",0,NA,"Attchd",1985,"RFn",2,528,"TA","TA",0,6,2010,"Normal",212000
158,60,"RL",12003,"Corner","1Fam","2Story",8,5,2009,2010,"Gable","Gd","TA","PConc","Ex","TA","No","Unf",0,"Y",774,1194,0,1968,2,1,4,1,"Ex",8,"Typ",1,"Gd","Other",2009,"Fin",3,680,"TA","TA",0,5,2010,"Abnorml",269500
123,20,"RL",9464,"Corner","1Fam","1Story",6,7,1958,1958,"Hip","TA","Gd","CBlock","TA","TA","No","BLQ",570,"Y",1080,0,0,1080,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1958,"Unf",1,288,"TA","TA",0,6,2008,"Normal",136000
1249,75,"RM",9600,"Inside","1Fam","2.5Sto",6,5,1917,1950,"Gable","TA","TA","BrkTil","Gd","TA","No","LwQ",319,"N",1134,924,0,2058,1,1,3,1,"TA",8,"Typ",1,"Gd","Detchd",1950,"Unf",2,396,"Fa","Fa",0,4,2008,"Normal",129500
942,60,"RL",8755,"FR2","1Fam","2Story",7,5,1999,1999,"Gable","Gd","TA","PConc","Gd","TA","No","ALQ",772,"Y",1022,1038,0,2060,2,1,3,1,"Gd",8,"Typ",1,"TA","Other",1999,"RFn",2,390,"TA","TA",0,6,2009,"Normal",214000
1044,60,"RL",11839,"Inside","1Fam","2Story",7,5,1990,1990,"Hip","TA","TA","PConc","Gd","TA","No","GLQ",1085,"Y",1532,797,0,2329,2,1,4,1,"Gd",10,"Typ",1,"Ex","Attchd",1990,"Unf",2,514,"TA","TA",0,5,2008,"Normal",262280
1024,120,"RL",3182,"Inside","TwnhsE","1Story",7,5,2005,2006,"Gable","Gd","TA","PConc","Gd","Gd","No","GLQ",16,"Y",1504,0,0,1504,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,437,"TA","TA",0,5,2008,"Normal",191000
1258,30,"RL",4060,"Corner","1Fam","1Story",5,8,1922,1950,"Gable","TA","TA","PConc","Fa","TA","No","Unf",0,"Y",864,0,0,864,1,0,2,1,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,7,2009,"Normal",99900
13,20,"RL",12968,"Inside","1Fam","1Story",5,6,1962,1962,"Hip","TA","TA","CBlock","TA","TA","No","ALQ",737,"Y",912,0,0,912,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1962,"Unf",1,352,"TA","TA",0,9,2008,"Normal",144000
1304,20,"RL",8688,"Inside","1Fam","1Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Y",1616,0,0,1616,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"RFn",3,834,"TA","TA",0,4,2006,"Normal",232000
563,30,"RL",13907,"Inside","1Fam","1Story",5,6,1940,1969,"Gable","TA","TA","CBlock","TA","TA","No","BLQ",290,"Y",996,0,0,996,1,0,3,1,"TA",6,"Typ",1,"Gd",NA,NA,NA,0,0,NA,NA,0,7,2008,"Normal",108000
633,20,"RL",11900,"Inside","1Fam","1Story",7,5,1977,1977,"Hip","TA","Gd","CBlock","TA","TA","No","ALQ",822,"Y",1411,0,0,1411,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1977,"Fin",2,544,"TA","TA",0,4,2009,"Family",82500
552,20,"RM",6000,"Inside","1Fam","1Story",5,6,1957,1957,"Hip","TA","TA","CBlock","TA","TA","No","LwQ",308,"Y",928,0,0,928,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1957,"Fin",1,288,"TA","TA",0,6,2008,"Normal",112500
1193,50,"RM",9600,"Inside","1Fam","1.5Sto",5,8,1925,1994,"Hip","TA","TA","PConc","TA","TA","Mn","Unf",0,"Y",842,630,0,1472,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",1925,"Unf",1,250,"TA","Fa",0,7,2007,"Normal",125000
